Accession code,Uniprot URL
P62820,https://www.uniprot.org/uniprot/P62820
P68104,https://www.uniprot.org/uniprot/P68104
P10721,https://www.uniprot.org/uniprot/P10721
P19525,https://www.uniprot.org/uniprot/P19525
Q15172,https://www.uniprot.org/uniprot/Q15172
P29317,https://www.uniprot.org/uniprot/P29317
O14493,https://www.uniprot.org/uniprot/O14493
Q7RTN6,https://www.uniprot.org/uniprot/Q7RTN6
Q13485,https://www.uniprot.org/uniprot/Q13485
Q9H093,https://www.uniprot.org/uniprot/Q9H093
Q6UUV9,https://www.uniprot.org/uniprot/Q6UUV9
Q15831,https://www.uniprot.org/uniprot/Q15831
P57059,https://www.uniprot.org/uniprot/P57059
Q14680,https://www.uniprot.org/uniprot/Q14680
Q8TDC3,https://www.uniprot.org/uniprot/Q8TDC3
Q96L34,https://www.uniprot.org/uniprot/Q96L34
Q9Y2K2,https://www.uniprot.org/uniprot/Q9Y2K2
Q9P0L2,https://www.uniprot.org/uniprot/Q9P0L2
Q9NRH2,https://www.uniprot.org/uniprot/Q9NRH2
P55327,https://www.uniprot.org/uniprot/P55327
Q155Q3-2,https://www.uniprot.org/uniprot/Q155Q3-2
Q99689,https://www.uniprot.org/uniprot/Q99689
Q155Q3,https://www.uniprot.org/uniprot/Q155Q3
P11216,https://www.uniprot.org/uniprot/P11216
Q6PHR2,https://www.uniprot.org/uniprot/Q6PHR2
Q9NQT8,https://www.uniprot.org/uniprot/Q9NQT8
Q7L804,https://www.uniprot.org/uniprot/Q7L804
Q9H4P4,https://www.uniprot.org/uniprot/Q9H4P4
P46939,https://www.uniprot.org/uniprot/P46939
Q6WKZ4-3,https://www.uniprot.org/uniprot/Q6WKZ4-3
O60829,https://www.uniprot.org/uniprot/O60829
O00213,https://www.uniprot.org/uniprot/O00213
Q9UN36,https://www.uniprot.org/uniprot/Q9UN36
Q92542,https://www.uniprot.org/uniprot/Q92542
P14672,https://www.uniprot.org/uniprot/P14672
Q9Y2I7,https://www.uniprot.org/uniprot/Q9Y2I7
P45985,https://www.uniprot.org/uniprot/P45985
P42858,https://www.uniprot.org/uniprot/P42858
Q9Y5X2,https://www.uniprot.org/uniprot/Q9Y5X2
Q9NZQ7,https://www.uniprot.org/uniprot/Q9NZQ7
P52655,https://www.uniprot.org/uniprot/P52655
Q15545,https://www.uniprot.org/uniprot/Q15545
O43768,https://www.uniprot.org/uniprot/O43768
Q9UL17,https://www.uniprot.org/uniprot/Q9UL17
P55317,https://www.uniprot.org/uniprot/P55317
Q6P1J9,https://www.uniprot.org/uniprot/Q6P1J9
Q9C0H9-5,https://www.uniprot.org/uniprot/Q9C0H9-5
Q13573,https://www.uniprot.org/uniprot/Q13573
Q6ZUJ8,https://www.uniprot.org/uniprot/Q6ZUJ8
P46108,https://www.uniprot.org/uniprot/P46108
Q14498,https://www.uniprot.org/uniprot/Q14498
P16333,https://www.uniprot.org/uniprot/P16333
Q9Y6N7,https://www.uniprot.org/uniprot/Q9Y6N7
P15498,https://www.uniprot.org/uniprot/P15498
P17275,https://www.uniprot.org/uniprot/P17275
O14818,https://www.uniprot.org/uniprot/O14818
P17931,https://www.uniprot.org/uniprot/P17931
Q03468,https://www.uniprot.org/uniprot/Q03468
P15391,https://www.uniprot.org/uniprot/P15391
O15269,https://www.uniprot.org/uniprot/O15269
O94916,https://www.uniprot.org/uniprot/O94916
P07203,https://www.uniprot.org/uniprot/P07203
Q15118,https://www.uniprot.org/uniprot/Q15118
O95433,https://www.uniprot.org/uniprot/O95433
Q92731,https://www.uniprot.org/uniprot/Q92731
P55081,https://www.uniprot.org/uniprot/P55081
Q9UBU7,https://www.uniprot.org/uniprot/Q9UBU7
O75475,https://www.uniprot.org/uniprot/O75475
Q9NS91,https://www.uniprot.org/uniprot/Q9NS91
Q00653,https://www.uniprot.org/uniprot/Q00653
P58012,https://www.uniprot.org/uniprot/P58012
P49768,https://www.uniprot.org/uniprot/P49768
O95271,https://www.uniprot.org/uniprot/O95271
P12036,https://www.uniprot.org/uniprot/P12036
Q9NRR4,https://www.uniprot.org/uniprot/Q9NRR4
Q07812,https://www.uniprot.org/uniprot/Q07812
Q96KS0,https://www.uniprot.org/uniprot/Q96KS0
Q9UKA4,https://www.uniprot.org/uniprot/Q9UKA4
Q9NW38,https://www.uniprot.org/uniprot/Q9NW38
O95997,https://www.uniprot.org/uniprot/O95997
Q9Y2X9,https://www.uniprot.org/uniprot/Q9Y2X9
Q9BZS1,https://www.uniprot.org/uniprot/Q9BZS1
O43602-2,https://www.uniprot.org/uniprot/O43602-2
P22670,https://www.uniprot.org/uniprot/P22670
Q15853,https://www.uniprot.org/uniprot/Q15853
P24864,https://www.uniprot.org/uniprot/P24864
Q9BPU6,https://www.uniprot.org/uniprot/Q9BPU6
Q96F46,https://www.uniprot.org/uniprot/Q96F46
P21796,https://www.uniprot.org/uniprot/P21796
O60346,https://www.uniprot.org/uniprot/O60346
O43623,https://www.uniprot.org/uniprot/O43623
Q9BXF6,https://www.uniprot.org/uniprot/Q9BXF6
P20393,https://www.uniprot.org/uniprot/P20393
Q9UKT5,https://www.uniprot.org/uniprot/Q9UKT5
P06401-2,https://www.uniprot.org/uniprot/P06401-2
Q9NRD5,https://www.uniprot.org/uniprot/Q9NRD5
O75952,https://www.uniprot.org/uniprot/O75952
Q9HB09,https://www.uniprot.org/uniprot/Q9HB09
Q99626,https://www.uniprot.org/uniprot/Q99626
Q14195,https://www.uniprot.org/uniprot/Q14195
Q9Y6H5,https://www.uniprot.org/uniprot/Q9Y6H5
P10914,https://www.uniprot.org/uniprot/P10914
Q9H0Z9,https://www.uniprot.org/uniprot/Q9H0Z9
Q01201,https://www.uniprot.org/uniprot/Q01201
P30279,https://www.uniprot.org/uniprot/P30279
P12524,https://www.uniprot.org/uniprot/P12524
P16401,https://www.uniprot.org/uniprot/P16401
Q14494,https://www.uniprot.org/uniprot/Q14494
O00327,https://www.uniprot.org/uniprot/O00327
Q13887,https://www.uniprot.org/uniprot/Q13887
O15516,https://www.uniprot.org/uniprot/O15516
P53805,https://www.uniprot.org/uniprot/P53805
O15033-2,https://www.uniprot.org/uniprot/O15033-2
Q16611,https://www.uniprot.org/uniprot/Q16611
Q96T51,https://www.uniprot.org/uniprot/Q96T51
P62258,https://www.uniprot.org/uniprot/P62258
O43852,https://www.uniprot.org/uniprot/O43852
Q15599,https://www.uniprot.org/uniprot/Q15599
Q02363,https://www.uniprot.org/uniprot/Q02363
Q9Y463,https://www.uniprot.org/uniprot/Q9Y463
P20823,https://www.uniprot.org/uniprot/P20823
O75533,https://www.uniprot.org/uniprot/O75533
Q9NP31,https://www.uniprot.org/uniprot/Q9NP31
Q9H204,https://www.uniprot.org/uniprot/Q9H204
P20963,https://www.uniprot.org/uniprot/P20963
Q9BWW4,https://www.uniprot.org/uniprot/Q9BWW4
P20138,https://www.uniprot.org/uniprot/P20138
Q8IVM0,https://www.uniprot.org/uniprot/Q8IVM0
P16284,https://www.uniprot.org/uniprot/P16284
P52630,https://www.uniprot.org/uniprot/P52630
Q13291,https://www.uniprot.org/uniprot/Q13291
Q13444,https://www.uniprot.org/uniprot/Q13444
P24666,https://www.uniprot.org/uniprot/P24666
Q96LC7,https://www.uniprot.org/uniprot/Q96LC7
Q495A1,https://www.uniprot.org/uniprot/Q495A1
O14543,https://www.uniprot.org/uniprot/O14543
Q15300,https://www.uniprot.org/uniprot/Q15300
Q15637,https://www.uniprot.org/uniprot/Q15637
Q9BSJ6,https://www.uniprot.org/uniprot/Q9BSJ6
Q12933,https://www.uniprot.org/uniprot/Q12933
O14519,https://www.uniprot.org/uniprot/O14519
P15172,https://www.uniprot.org/uniprot/P15172
O43464,https://www.uniprot.org/uniprot/O43464
P53778,https://www.uniprot.org/uniprot/P53778
P45983-3,https://www.uniprot.org/uniprot/P45983-3
Q9HBY8,https://www.uniprot.org/uniprot/Q9HBY8
Q05513,https://www.uniprot.org/uniprot/Q05513
Q96BR1,https://www.uniprot.org/uniprot/Q96BR1
Q9Y243,https://www.uniprot.org/uniprot/Q9Y243
P23443-2,https://www.uniprot.org/uniprot/P23443-2
P46734,https://www.uniprot.org/uniprot/P46734
Q8IUQ4,https://www.uniprot.org/uniprot/Q8IUQ4
Q9Y3F4,https://www.uniprot.org/uniprot/Q9Y3F4
Q969S3,https://www.uniprot.org/uniprot/Q969S3
P34947,https://www.uniprot.org/uniprot/P34947
P50502,https://www.uniprot.org/uniprot/P50502
Q99801,https://www.uniprot.org/uniprot/Q99801
O75061,https://www.uniprot.org/uniprot/O75061
P62280,https://www.uniprot.org/uniprot/P62280
P46459,https://www.uniprot.org/uniprot/P46459
P62841,https://www.uniprot.org/uniprot/P62841
Q13155,https://www.uniprot.org/uniprot/Q13155
P19634,https://www.uniprot.org/uniprot/P19634
Q99958,https://www.uniprot.org/uniprot/Q99958
Q8WYK2,https://www.uniprot.org/uniprot/Q8WYK2
P78356,https://www.uniprot.org/uniprot/P78356
P21462,https://www.uniprot.org/uniprot/P21462
Q9UBK2,https://www.uniprot.org/uniprot/Q9UBK2
P21397,https://www.uniprot.org/uniprot/P21397
Q9UK80,https://www.uniprot.org/uniprot/Q9UK80
Q9NQU5,https://www.uniprot.org/uniprot/Q9NQU5
Q06413-3,https://www.uniprot.org/uniprot/Q06413-3
P42574,https://www.uniprot.org/uniprot/P42574
P06702,https://www.uniprot.org/uniprot/P06702
Q8NHW3,https://www.uniprot.org/uniprot/Q8NHW3
Q9BR76,https://www.uniprot.org/uniprot/Q9BR76
P42566,https://www.uniprot.org/uniprot/P42566
O60381,https://www.uniprot.org/uniprot/O60381
P42677,https://www.uniprot.org/uniprot/P42677
Q92993-2,https://www.uniprot.org/uniprot/Q92993-2
Q15075,https://www.uniprot.org/uniprot/Q15075
P13726,https://www.uniprot.org/uniprot/P13726
P13473,https://www.uniprot.org/uniprot/P13473
Q8TE85,https://www.uniprot.org/uniprot/Q8TE85
Q06330,https://www.uniprot.org/uniprot/Q06330
Q9C026-5,https://www.uniprot.org/uniprot/Q9C026-5
Q9H1K0,https://www.uniprot.org/uniprot/Q9H1K0
P02511,https://www.uniprot.org/uniprot/P02511
O15198,https://www.uniprot.org/uniprot/O15198
O43257,https://www.uniprot.org/uniprot/O43257
Q13309,https://www.uniprot.org/uniprot/Q13309
P18850,https://www.uniprot.org/uniprot/P18850
Q96CW1,https://www.uniprot.org/uniprot/Q96CW1
P07332,https://www.uniprot.org/uniprot/P07332
O95471,https://www.uniprot.org/uniprot/O95471
Q99558,https://www.uniprot.org/uniprot/Q99558
Q9BUZ4,https://www.uniprot.org/uniprot/Q9BUZ4
Q9Y261,https://www.uniprot.org/uniprot/Q9Y261
Q676U5,https://www.uniprot.org/uniprot/Q676U5
Q8N3F0,https://www.uniprot.org/uniprot/Q8N3F0
P42345,https://www.uniprot.org/uniprot/P42345
Q86VP1-2,https://www.uniprot.org/uniprot/Q86VP1-2
P20749,https://www.uniprot.org/uniprot/P20749
Q04864,https://www.uniprot.org/uniprot/Q04864
Q08999,https://www.uniprot.org/uniprot/Q08999
P62324,https://www.uniprot.org/uniprot/P62324
P13639,https://www.uniprot.org/uniprot/P13639
Q9H211,https://www.uniprot.org/uniprot/Q9H211
O75179,https://www.uniprot.org/uniprot/O75179
Q5JTZ9,https://www.uniprot.org/uniprot/Q5JTZ9
P78317,https://www.uniprot.org/uniprot/P78317
Q13352,https://www.uniprot.org/uniprot/Q13352
Q8WYH8,https://www.uniprot.org/uniprot/Q8WYH8
Q99607,https://www.uniprot.org/uniprot/Q99607
Q15554,https://www.uniprot.org/uniprot/Q15554
Q9NSV4,https://www.uniprot.org/uniprot/Q9NSV4
P28324,https://www.uniprot.org/uniprot/P28324
P12268,https://www.uniprot.org/uniprot/P12268
P12272,https://www.uniprot.org/uniprot/P12272
Q99741,https://www.uniprot.org/uniprot/Q99741
Q92698,https://www.uniprot.org/uniprot/Q92698
Q15813,https://www.uniprot.org/uniprot/Q15813
Q53GL7,https://www.uniprot.org/uniprot/Q53GL7
Q53ET0,https://www.uniprot.org/uniprot/Q53ET0
P31943,https://www.uniprot.org/uniprot/P31943
Q99708,https://www.uniprot.org/uniprot/Q99708
Q9NYB0,https://www.uniprot.org/uniprot/Q9NYB0
A1KXE4,https://www.uniprot.org/uniprot/A1KXE4
Q13330,https://www.uniprot.org/uniprot/Q13330
Q96E09,https://www.uniprot.org/uniprot/Q96E09
Q6P1N0,https://www.uniprot.org/uniprot/Q6P1N0
Q53H80,https://www.uniprot.org/uniprot/Q53H80
P54198,https://www.uniprot.org/uniprot/P54198
Q9Y2K7,https://www.uniprot.org/uniprot/Q9Y2K7
Q14207,https://www.uniprot.org/uniprot/Q14207
P30050,https://www.uniprot.org/uniprot/P30050
Q9UM11,https://www.uniprot.org/uniprot/Q9UM11
O60504_VAR_055019,https://www.uniprot.org/uniprot/O60504_VAR_055019
Q9H425,https://www.uniprot.org/uniprot/Q9H425
Q9NP87,https://www.uniprot.org/uniprot/Q9NP87
P33991,https://www.uniprot.org/uniprot/P33991
Q9BXR0,https://www.uniprot.org/uniprot/Q9BXR0
Q9H2G4,https://www.uniprot.org/uniprot/Q9H2G4
O60271,https://www.uniprot.org/uniprot/O60271
Q05516,https://www.uniprot.org/uniprot/Q05516
P29374,https://www.uniprot.org/uniprot/P29374
Q5TZA2-2,https://www.uniprot.org/uniprot/Q5TZA2-2
Q9ULX3,https://www.uniprot.org/uniprot/Q9ULX3
Q9NRH3,https://www.uniprot.org/uniprot/Q9NRH3
Q86T82,https://www.uniprot.org/uniprot/Q86T82
Q86XL3,https://www.uniprot.org/uniprot/Q86XL3
Q9H3P2,https://www.uniprot.org/uniprot/Q9H3P2
Q9UKY1,https://www.uniprot.org/uniprot/Q9UKY1
P08621,https://www.uniprot.org/uniprot/P08621
Q8WXE1,https://www.uniprot.org/uniprot/Q8WXE1
Q13416,https://www.uniprot.org/uniprot/Q13416
Q96II8,https://www.uniprot.org/uniprot/Q96II8
Q02535,https://www.uniprot.org/uniprot/Q02535
Q9Y676,https://www.uniprot.org/uniprot/Q9Y676
Q13415,https://www.uniprot.org/uniprot/Q13415
Q8IXM2,https://www.uniprot.org/uniprot/Q8IXM2
P28749,https://www.uniprot.org/uniprot/P28749
Q92547,https://www.uniprot.org/uniprot/Q92547
Q92785,https://www.uniprot.org/uniprot/Q92785
Q0VD86,https://www.uniprot.org/uniprot/Q0VD86
Q02539,https://www.uniprot.org/uniprot/Q02539
P52948,https://www.uniprot.org/uniprot/P52948
P62913,https://www.uniprot.org/uniprot/P62913
Q9C0C2,https://www.uniprot.org/uniprot/Q9C0C2
P38919,https://www.uniprot.org/uniprot/P38919
Q9Y253,https://www.uniprot.org/uniprot/Q9Y253
Q9C0C9,https://www.uniprot.org/uniprot/Q9C0C9
P23258,https://www.uniprot.org/uniprot/P23258
O14686,https://www.uniprot.org/uniprot/O14686
Q13242,https://www.uniprot.org/uniprot/Q13242
P48634,https://www.uniprot.org/uniprot/P48634
P20248,https://www.uniprot.org/uniprot/P20248
Q71UM5,https://www.uniprot.org/uniprot/Q71UM5
O15014,https://www.uniprot.org/uniprot/O15014
O14497,https://www.uniprot.org/uniprot/O14497
Q96T88-2,https://www.uniprot.org/uniprot/Q96T88-2
Q9H910,https://www.uniprot.org/uniprot/Q9H910
Q7KZ85,https://www.uniprot.org/uniprot/Q7KZ85
Q12948,https://www.uniprot.org/uniprot/Q12948
Q6UB35,https://www.uniprot.org/uniprot/Q6UB35
Q15047,https://www.uniprot.org/uniprot/Q15047
O60934,https://www.uniprot.org/uniprot/O60934
Q6PKG0,https://www.uniprot.org/uniprot/Q6PKG0
Q8NBZ0,https://www.uniprot.org/uniprot/Q8NBZ0
Q9UPN3,https://www.uniprot.org/uniprot/Q9UPN3
Q03252,https://www.uniprot.org/uniprot/Q03252
Q9UIF9,https://www.uniprot.org/uniprot/Q9UIF9
Q8WUM0,https://www.uniprot.org/uniprot/Q8WUM0
Q2NL82,https://www.uniprot.org/uniprot/Q2NL82
P22674,https://www.uniprot.org/uniprot/P22674
Q9P2B4,https://www.uniprot.org/uniprot/Q9P2B4
O75616,https://www.uniprot.org/uniprot/O75616
P55795,https://www.uniprot.org/uniprot/P55795
Q9P270,https://www.uniprot.org/uniprot/Q9P270
Q9H6K1,https://www.uniprot.org/uniprot/Q9H6K1
Q9C0D5,https://www.uniprot.org/uniprot/Q9C0D5
P51649,https://www.uniprot.org/uniprot/P51649
Q8IXJ6-2,https://www.uniprot.org/uniprot/Q8IXJ6-2
Q5JTV8,https://www.uniprot.org/uniprot/Q5JTV8
Q8TAP6,https://www.uniprot.org/uniprot/Q8TAP6
Q9NQB0,https://www.uniprot.org/uniprot/Q9NQB0
O14638,https://www.uniprot.org/uniprot/O14638
P35520,https://www.uniprot.org/uniprot/P35520
Q9Y210,https://www.uniprot.org/uniprot/Q9Y210
Q96D31,https://www.uniprot.org/uniprot/Q96D31
Q13507-3,https://www.uniprot.org/uniprot/Q13507-3
P41220,https://www.uniprot.org/uniprot/P41220
P48995,https://www.uniprot.org/uniprot/P48995
Q13507,https://www.uniprot.org/uniprot/Q13507
Q13976,https://www.uniprot.org/uniprot/Q13976
Q03393,https://www.uniprot.org/uniprot/Q03393
Q76M96,https://www.uniprot.org/uniprot/Q76M96
P50548,https://www.uniprot.org/uniprot/P50548
Q15418,https://www.uniprot.org/uniprot/Q15418
Q9NVD7,https://www.uniprot.org/uniprot/Q9NVD7
Q02224,https://www.uniprot.org/uniprot/Q02224
P30041,https://www.uniprot.org/uniprot/P30041
Q9BY84,https://www.uniprot.org/uniprot/Q9BY84
Q07889,https://www.uniprot.org/uniprot/Q07889
Q96EP5,https://www.uniprot.org/uniprot/Q96EP5
O95600,https://www.uniprot.org/uniprot/O95600
P84022,https://www.uniprot.org/uniprot/P84022
Q9NZ72,https://www.uniprot.org/uniprot/Q9NZ72
O94953,https://www.uniprot.org/uniprot/O94953
P15923-2,https://www.uniprot.org/uniprot/P15923-2
Q96RS0,https://www.uniprot.org/uniprot/Q96RS0
Q13625,https://www.uniprot.org/uniprot/Q13625
Q5JQC9,https://www.uniprot.org/uniprot/Q5JQC9
P01100,https://www.uniprot.org/uniprot/P01100
P19878,https://www.uniprot.org/uniprot/P19878
Q15700,https://www.uniprot.org/uniprot/Q15700
Q08499-4,https://www.uniprot.org/uniprot/Q08499-4
P37231,https://www.uniprot.org/uniprot/P37231
P35398-4,https://www.uniprot.org/uniprot/P35398-4
Q08499-5,https://www.uniprot.org/uniprot/Q08499-5
Q5T447,https://www.uniprot.org/uniprot/Q5T447
P07196,https://www.uniprot.org/uniprot/P07196
Q9BTL3,https://www.uniprot.org/uniprot/Q9BTL3
Q96LC9,https://www.uniprot.org/uniprot/Q96LC9
P00558,https://www.uniprot.org/uniprot/P00558
P11308,https://www.uniprot.org/uniprot/P11308
P47712,https://www.uniprot.org/uniprot/P47712
Q7L5N1,https://www.uniprot.org/uniprot/Q7L5N1
Q14686,https://www.uniprot.org/uniprot/Q14686
Q07343-2,https://www.uniprot.org/uniprot/Q07343-2
P46695,https://www.uniprot.org/uniprot/P46695
P49841-2,https://www.uniprot.org/uniprot/P49841-2
Q9Y4H4,https://www.uniprot.org/uniprot/Q9Y4H4
Q8IYM1,https://www.uniprot.org/uniprot/Q8IYM1
P60981,https://www.uniprot.org/uniprot/P60981
Q04912,https://www.uniprot.org/uniprot/Q04912
Q13627,https://www.uniprot.org/uniprot/Q13627
Q96S94,https://www.uniprot.org/uniprot/Q96S94
Q52LA3,https://www.uniprot.org/uniprot/Q52LA3
Q05193,https://www.uniprot.org/uniprot/Q05193
P51608,https://www.uniprot.org/uniprot/P51608
P51956,https://www.uniprot.org/uniprot/P51956
O95721,https://www.uniprot.org/uniprot/O95721
O14744,https://www.uniprot.org/uniprot/O14744
O60674,https://www.uniprot.org/uniprot/O60674
P41597,https://www.uniprot.org/uniprot/P41597
Q92888,https://www.uniprot.org/uniprot/Q92888
Q14814,https://www.uniprot.org/uniprot/Q14814
Q9BQA1,https://www.uniprot.org/uniprot/Q9BQA1
Q92879,https://www.uniprot.org/uniprot/Q92879
O43791,https://www.uniprot.org/uniprot/O43791
Q03167,https://www.uniprot.org/uniprot/Q03167
Q9H3D4-2,https://www.uniprot.org/uniprot/Q9H3D4-2
Q92599,https://www.uniprot.org/uniprot/Q92599
O60229,https://www.uniprot.org/uniprot/O60229
P25685,https://www.uniprot.org/uniprot/P25685
Q15382,https://www.uniprot.org/uniprot/Q15382
Q9UIK4,https://www.uniprot.org/uniprot/Q9UIK4
P24723,https://www.uniprot.org/uniprot/P24723
P09211,https://www.uniprot.org/uniprot/P09211
O60563,https://www.uniprot.org/uniprot/O60563
Q96BK5,https://www.uniprot.org/uniprot/Q96BK5
O95613,https://www.uniprot.org/uniprot/O95613
Q7L2Z9,https://www.uniprot.org/uniprot/Q7L2Z9
Q9Y6D9,https://www.uniprot.org/uniprot/Q9Y6D9
Q15022,https://www.uniprot.org/uniprot/Q15022
Q9BVS4,https://www.uniprot.org/uniprot/Q9BVS4
O00139,https://www.uniprot.org/uniprot/O00139
O60216,https://www.uniprot.org/uniprot/O60216
Q9UJX3,https://www.uniprot.org/uniprot/Q9UJX3
O75170,https://www.uniprot.org/uniprot/O75170
Q8TCG1,https://www.uniprot.org/uniprot/Q8TCG1
Q9NYZ3,https://www.uniprot.org/uniprot/Q9NYZ3
Q9UBW7,https://www.uniprot.org/uniprot/Q9UBW7
Q8N4N8,https://www.uniprot.org/uniprot/Q8N4N8
Q3KR16,https://www.uniprot.org/uniprot/Q3KR16
Q9H2D6-5,https://www.uniprot.org/uniprot/Q9H2D6-5
Q9NS56,https://www.uniprot.org/uniprot/Q9NS56
Q9BQQ3,https://www.uniprot.org/uniprot/Q9BQQ3
P51587,https://www.uniprot.org/uniprot/P51587
Q9UBB4,https://www.uniprot.org/uniprot/Q9UBB4
Q13127,https://www.uniprot.org/uniprot/Q13127
Q76N32,https://www.uniprot.org/uniprot/Q76N32
Q15435,https://www.uniprot.org/uniprot/Q15435
Q6IBW4,https://www.uniprot.org/uniprot/Q6IBW4
Q71F23,https://www.uniprot.org/uniprot/Q71F23
Q9Y266,https://www.uniprot.org/uniprot/Q9Y266
AAC50053,https://www.uniprot.org/uniprot/AAC50053
Q9Y2T1,https://www.uniprot.org/uniprot/Q9Y2T1
Q8TEP8,https://www.uniprot.org/uniprot/Q8TEP8
Q99640,https://www.uniprot.org/uniprot/Q99640
Q92994,https://www.uniprot.org/uniprot/Q92994
O95425,https://www.uniprot.org/uniprot/O95425
Q9Y2Z0,https://www.uniprot.org/uniprot/Q9Y2Z0
Q9Y265,https://www.uniprot.org/uniprot/Q9Y265
P30626,https://www.uniprot.org/uniprot/P30626
Q2M2Z5,https://www.uniprot.org/uniprot/Q2M2Z5
Q15078,https://www.uniprot.org/uniprot/Q15078
P14416,https://www.uniprot.org/uniprot/P14416
Q13136,https://www.uniprot.org/uniprot/Q13136
Q8IWU2,https://www.uniprot.org/uniprot/Q8IWU2
P47989,https://www.uniprot.org/uniprot/P47989
Q13794,https://www.uniprot.org/uniprot/Q13794
Q16643,https://www.uniprot.org/uniprot/Q16643
NP_001184222,https://www.uniprot.org/uniprot/NP_001184222
Q99490-2,https://www.uniprot.org/uniprot/Q99490-2
Q96KR7,https://www.uniprot.org/uniprot/Q96KR7
Q9UKV5,https://www.uniprot.org/uniprot/Q9UKV5
P04156,https://www.uniprot.org/uniprot/P04156
Q13315,https://www.uniprot.org/uniprot/Q13315
O15169,https://www.uniprot.org/uniprot/O15169
Q9Y490,https://www.uniprot.org/uniprot/Q9Y490
Q99719-2,https://www.uniprot.org/uniprot/Q99719-2
Q15833,https://www.uniprot.org/uniprot/Q15833
Q99828,https://www.uniprot.org/uniprot/Q99828
P15976,https://www.uniprot.org/uniprot/P15976
Q9P286,https://www.uniprot.org/uniprot/Q9P286
O95551,https://www.uniprot.org/uniprot/O95551
O14936,https://www.uniprot.org/uniprot/O14936
P58400-1,https://www.uniprot.org/uniprot/P58400-1
P22607,https://www.uniprot.org/uniprot/P22607
Q9NVP2,https://www.uniprot.org/uniprot/Q9NVP2
Q9Y294,https://www.uniprot.org/uniprot/Q9Y294
O15264,https://www.uniprot.org/uniprot/O15264
Q9ULV5,https://www.uniprot.org/uniprot/Q9ULV5
P56192,https://www.uniprot.org/uniprot/P56192
P07948,https://www.uniprot.org/uniprot/P07948
Q9UHP3,https://www.uniprot.org/uniprot/Q9UHP3
Q14160,https://www.uniprot.org/uniprot/Q14160
P61587,https://www.uniprot.org/uniprot/P61587
Q9NRY4,https://www.uniprot.org/uniprot/Q9NRY4
Q8N264,https://www.uniprot.org/uniprot/Q8N264
O60237,https://www.uniprot.org/uniprot/O60237
O43293,https://www.uniprot.org/uniprot/O43293
Q9UPT6,https://www.uniprot.org/uniprot/Q9UPT6
Q01955,https://www.uniprot.org/uniprot/Q01955
P32929,https://www.uniprot.org/uniprot/P32929
P32298,https://www.uniprot.org/uniprot/P32298
Q9BV73,https://www.uniprot.org/uniprot/Q9BV73
P14618-2,https://www.uniprot.org/uniprot/P14618-2
P12814,https://www.uniprot.org/uniprot/P12814
P23634-6,https://www.uniprot.org/uniprot/P23634-6
Q14451,https://www.uniprot.org/uniprot/Q14451
O75962,https://www.uniprot.org/uniprot/O75962
P54753,https://www.uniprot.org/uniprot/P54753
O95071,https://www.uniprot.org/uniprot/O95071
Q2M1Z3,https://www.uniprot.org/uniprot/Q2M1Z3
Q9H6Z4,https://www.uniprot.org/uniprot/Q9H6Z4
Q8TB45,https://www.uniprot.org/uniprot/Q8TB45
Q05195,https://www.uniprot.org/uniprot/Q05195
P78371,https://www.uniprot.org/uniprot/P78371
Q53EL6,https://www.uniprot.org/uniprot/Q53EL6
O14727,https://www.uniprot.org/uniprot/O14727
Q9UBP6,https://www.uniprot.org/uniprot/Q9UBP6
Q92882,https://www.uniprot.org/uniprot/Q92882
P25101,https://www.uniprot.org/uniprot/P25101
P41143,https://www.uniprot.org/uniprot/P41143
P08172,https://www.uniprot.org/uniprot/P08172
O95398-3,https://www.uniprot.org/uniprot/O95398-3
P09497,https://www.uniprot.org/uniprot/P09497
Q9Y2W7,https://www.uniprot.org/uniprot/Q9Y2W7
Q96A54,https://www.uniprot.org/uniprot/Q96A54
P43246,https://www.uniprot.org/uniprot/P43246
P52333,https://www.uniprot.org/uniprot/P52333
Q9H4E7,https://www.uniprot.org/uniprot/Q9H4E7
Q8TDQ0,https://www.uniprot.org/uniprot/Q8TDQ0
P07947,https://www.uniprot.org/uniprot/P07947
P08575,https://www.uniprot.org/uniprot/P08575
Q13163,https://www.uniprot.org/uniprot/Q13163
Q9P1Z0,https://www.uniprot.org/uniprot/Q9P1Z0
Q01196,https://www.uniprot.org/uniprot/Q01196
P57682,https://www.uniprot.org/uniprot/P57682
O15297,https://www.uniprot.org/uniprot/O15297
O00257,https://www.uniprot.org/uniprot/O00257
Q9UL54,https://www.uniprot.org/uniprot/Q9UL54
P00441,https://www.uniprot.org/uniprot/P00441
P55199,https://www.uniprot.org/uniprot/P55199
Q9H8M2,https://www.uniprot.org/uniprot/Q9H8M2
Q641Q2,https://www.uniprot.org/uniprot/Q641Q2
Q9P2Y5,https://www.uniprot.org/uniprot/Q9P2Y5
P19484,https://www.uniprot.org/uniprot/P19484
Q9H4L4,https://www.uniprot.org/uniprot/Q9H4L4
Q8IYB3,https://www.uniprot.org/uniprot/Q8IYB3
P51397,https://www.uniprot.org/uniprot/P51397
Q9NQG5,https://www.uniprot.org/uniprot/Q9NQG5
Q9UPY5,https://www.uniprot.org/uniprot/Q9UPY5
Q86TB9,https://www.uniprot.org/uniprot/Q86TB9
O96018,https://www.uniprot.org/uniprot/O96018
