ID,CNumber,Target,Screen Conc(0.001),% Activity Remaining,Standard Deviation,Screen Conc(0.01),% Activity Remaining.1,Standard Deviation.1,Screen Conc(0.1),% Activity Remaining.2,Standard Deviation.2,Screen Conc(0.1-1.0),% Activity Remaining.3,Standard Deviation.3,Screen Conc(1.0),% Activity Remaining.4,Standard Deviation.4,Screen Conc(1.0-5.0),% Activity Remaining.5,Standard Deviation.5,Screen Conc(5.0-10.0),% Activity Remaining.6,Standard Deviation.6,Screen Conc(10.0),% Activity Remaining.7,Standard Deviation.7,Screen Conc(10.0-25.0),% Activity Remaining.8,Standard Deviation.8,Screen Conc(25.0),% Activity Remaining.9,Standard Deviation.9,Screen Conc(25.0-50.0),% Activity Remaining.10,Standard Deviation.10,Screen Conc(50.0),% Activity Remaining.11,Standard Deviation.11,Screen Conc(100.0),% Activity Remaining.12,Standard Deviation.12,Screen Conc(>100.0),% Activity Remaining.13,Standard Deviation.13
19150,342.0,P67870,,,,,,,,,,,,,1.0,97,2,,,,,,,10.0,97,0,,,,,,,,,,,,,,,,,,
19151,342.0,Q5TCY1,,,,,,,,,,,,,1.0,84,8,,,,,,,10.0,93,12,,,,,,,,,,,,,,,,,,
19152,342.0,Q6IQ55,,,,,,,,,,,,,1.0,119,39,,,,,,,10.0,124,10,,,,,,,,,,,,,,,,,,
19153,342.0,Q13627,,,,,,,,,,,,,1.0,88,2,,,,,,,10.0,82,2,,,,,,,,,,,,,,,,,,
19154,342.0,Q92630,,,,,,,,,,,,,1.0,89,3,,,,,,,10.0,88,2,,,,,,,,,,,,,,,,,,
19155,342.0,O43781,,,,,,,,,,,,,1.0,101,15,,,,,,,10.0,100,5,,,,,,,,,,,,,,,,,,
19156,342.0,NEK2a,,,,,,,,,,,,,1.0,89,5,,,,,,,10.0,89,4,,,,,,,,,,,,,,,,,,
19157,342.0,Q9HC98,,,,,,,,,,,,,1.0,98,4,,,,,,,10.0,111,5,,,,,,,,,,,,,,,,,,
19158,342.0,IKK beta ,,,,,,,,,,,,,1.0,94,7,,,,,,,10.0,72,13,,,,,,,,,,,,,,,,,,
19159,342.0,IKK epsilon ,,,,,,,,,,,,,1.0,92,3,,,,,,,10.0,87,8,,,,,,,,,,,,,,,,,,
19160,342.0,Q9UHD2,,,,,,,,,,,,,1.0,114,4,,,,,,,10.0,102,10,,,,,,,,,,,,,,,,,,
19161,342.0,P11309,,,,,,,,,,,,,1.0,94,7,,,,,,,10.0,93,4,,,,,,,,,,,,,,,,,,
19162,342.0,Q9P1W9,,,,,,,,,,,,,1.0,101,2,,,,,,,10.0,88,8,,,,,,,,,,,,,,,,,,
19163,342.0,Q86V86,,,,,,,,,,,,,1.0,103,8,,,,,,,10.0,77,0,,,,,,,,,,,,,,,,,,
19164,156.0,Q02750,,,,,,,,,,,,,1.0,84,0,,,,,,,10.0,24,4,,,,,,,,,,,,,,,,,,
19165,156.0,P27361,,,,,,,,,,,,,1.0,101,2,,,,,,,10.0,54,4,,,,,,,,,,,,,,,,,,
19166,156.0,P28482,,,,,,,,,,,,,1.0,107,8,,,,,,,10.0,105,1,,,,,,,,,,,,,,,,,,
19167,156.0,P45983,,,,,,,,,,,,,1.0,93,1,,,,,,,10.0,93,3,,,,,,,,,,,,,,,,,,
19168,156.0,P45984,,,,,,,,,,,,,1.0,106,7,,,,,,,10.0,100,9,,,,,,,,,,,,,,,,,,
19169,156.0,P53779,,,,,,,,,,,,,1.0,107,2,,,,,,,10.0,89,1,,,,,,,,,,,,,,,,,,
19170,156.0,p38 alpha MAPK,,,,,,,,,,,,,1.0,100,4,,,,,,,10.0,119,6,,,,,,,,,,,,,,,,,,
19171,156.0,p38 beta MAPK,,,,,,,,,,,,,1.0,101,7,,,,,,,10.0,90,0,,,,,,,,,,,,,,,,,,
19172,156.0,p38 gamma MAPK,,,,,,,,,,,,,1.0,107,2,,,,,,,10.0,88,6,,,,,,,,,,,,,,,,,,
19173,156.0,p38 delta MAPK,,,,,,,,,,,,,1.0,96,7,,,,,,,10.0,97,8,,,,,,,,,,,,,,,,,,
19174,156.0,P36507,,,,,,,,,,,,,1.0,94,1,,,,,,,10.0,None,None,,,,,,,,,,,,,,,,,,
19175,156.0,Q8TD08,,,,,,,,,,,,,1.0,89,0,,,,,,,10.0,65,1,,,,,,,,,,,,,,,,,,
19176,156.0,P52564,,,,,,,,,,,,,1.0,102,7,,,,,,,10.0,None,None,,,,,,,,,,,,,,,,,,
19177,156.0,Q8TDC3,,,,,,,,,,,,,1.0,51,0,,,,,,,10.0,15,0,,,,,,,,,,,,,,,,,,
19178,156.0,Q8IWQ3,,,,,,,,,,,,,1.0,22,0,,,,,,,10.0,12,1,,,,,,,,,,,,,,,,,,
19179,156.0,O15530,,,,,,,,,,,,,1.0,104,0,,,,,,,10.0,83,13,,,,,,,,,,,,,,,,,,
19180,156.0,PKB alpha ,,,,,,,,,,,,,1.0,106,9,,,,,,,10.0,99,10,,,,,,,,,,,,,,,,,,
19181,156.0,PKB beta ,,,,,,,,,,,,,1.0,21,7,,,,,,,10.0,1,0,,,,,,,,,,,,,,,,,,
19182,156.0,O00141,,,,,,,,,,,,,1.0,87,3,,,,,,,10.0,24,2,,,,,,,,,,,,,,,,,,
19183,156.0,P23443,,,,,,,,,,,,,1.0,104,3,,,,,,,10.0,14,0,,,,,,,,,,,,,,,,,,
19184,156.0,P23677,,,,,,,,,,,,,1.0,109,7,,,,,,,10.0,79,2,,,,,,,,,,,,,,,,,,
19185,156.0,ROCK 2,,,,,,,,,,,,,1.0,95,4,,,,,,,10.0,56,3,,,,,,,,,,,,,,,,,,
19186,156.0,Q16513,,,,,,,,,,,,,1.0,106,7,,,,,,,10.0,102,1,,,,,,,,,,,,,,,,,,
19187,156.0,PKC alpha ,,,,,,,,,,,,,1.0,99,7,,,,,,,10.0,80,13,,,,,,,,,,,,,,,,,,
19188,156.0,PKC zeta ,,,,,,,,,,,,,1.0,62,0,,,,,,,10.0,20,0,,,,,,,,,,,,,,,,,,
19189,156.0,Q15139,,,,,,,,,,,,,1.0,69,3,,,,,,,10.0,15,6,,,,,,,,,,,,,,,,,,
19190,156.0,P05556,,,,,,,,,,,,,1.0,88,1,,,,,,,10.0,38,0,,,,,,,,,,,,,,,,,,
19191,156.0,Q9BUB5,,,,,,,,,,,,,1.0,61,2,,,,,,,10.0,12,4,,,,,,,,,,,,,,,,,,
19192,156.0,Q9HBH9,,,,,,,,,,,,,1.0,63,7,,,,,,,10.0,26,5,,,,,,,,,,,,,,,,,,
19193,156.0,MAPKAP-K2 ,,,,,,,,,,,,,1.0,94,1,,,,,,,10.0,53,14,,,,,,,,,,,,,,,,,,
19194,156.0,Q16644,,,,,,,,,,,,,1.0,92,3,,,,,,,10.0,14,0,,,,,,,,,,,,,,,,,,
19195,156.0,Q8IW41,,,,,,,,,,,,,1.0,87,1,,,,,,,10.0,1,0,,,,,,,,,,,,,,,,,,
19196,156.0,CAMKK beta ,,,,,,,,,,,,,1.0,72,0,,,,,,,10.0,61,5,,,,,,,,,,,,,,,,,,
19197,156.0,Q8IU85,,,,,,,,,,,,,1.0,49,1,,,,,,,10.0,19,3,,,,,,,,,,,,,,,,,,
19198,156.0,SmMLCK,,,,,,,,,,,,,1.0,87,0,,,,,,,10.0,23,0,,,,,,,,,,,,,,,,,,
19199,156.0,O60285,,,,,,,,,,,,,1.0,98,2,,,,,,,10.0,2,0,,,,,,,,,,,,,,,,,,
19200,156.0,O14757,,,,,,,,,,,,,1.0,92,12,,,,,,,10.0,32,1,,,,,,,,,,,,,,,,,,
19201,156.0,O96017,,,,,,,,,,,,,1.0,48,12,,,,,,,10.0,5,1,,,,,,,,,,,,,,,,,,
19202,156.0,GSK3 beta ,,,,,,,,,,,,,1.0,94,5,,,,,,,10.0,19,1,,,,,,,,,,,,,,,,,,
19203,156.0,CDK2-Cyclin A,,,,,,,,,,,,,1.0,89,12,,,,,,,10.0,32,0,,,,,,,,,,,,,,,,,,
19204,156.0,P53350,,,,,,,,,,,,,1.0,107,11,,,,,,,10.0,23,4,,,,,,,,,,,,,,,,,,
19205,156.0,Aurora A,,,,,,,,,,,,,1.0,95,11,,,,,,,10.0,28,2,,,,,,,,,,,,,,,,,,
19206,156.0,Aurora B,,,,,,,,,,,,,1.0,62,4,,,,,,,10.0,8,1,,,,,,,,,,,,,,,,,,
19207,156.0,Q15831,,,,,,,,,,,,,1.0,95,12,,,,,,,10.0,55,6,,,,,,,,,,,,,,,,,,
19208,156.0,Q9Y478,,,,,,,,,,,,,1.0,73,6,,,,,,,10.0,9,3,,,,,,,,,,,,,,,,,,
19209,156.0,Q9P0L2,,,,,,,,,,,,,1.0,40,0,,,,,,,10.0,11,0,,,,,,,,,,,,,,,,,,
19210,156.0,Q7KZI7,,,,,,,,,,,,,1.0,86,2,,,,,,,10.0,26,3,,,,,,,,,,,,,,,,,,
19211,156.0,P53355,,,,,,,,,,,,,1.0,95,11,,,,,,,10.0,None,None,,,,,,,,,,,,,,,,,,
19212,156.0,P27448,,,,,,,,,,,,,1.0,51,1,,,,,,,10.0,6,1,,,,,,,,,,,,,,,,,,
19213,156.0,Q96L34,,,,,,,,,,,,,1.0,34,1,,,,,,,10.0,20,0,,,,,,,,,,,,,,,,,,
19214,156.0,Q8TDC3,,,,,,,,,,,,,1.0,82,1,,,,,,,10.0,7,0,,,,,,,,,,,,,,,,,,
19215,156.0,Q8IWQ3,,,,,,,,,,,,,1.0,71,10,,,,,,,10.0,13,1,,,,,,,,,,,,,,,,,,
19216,156.0,Q14680,,,,,,,,,,,,,1.0,53,3,,,,,,,10.0,9,1,,,,,,,,,,,,,,,,,,
19217,156.0,O60285,,,,,,,,,,,,,1.0,33,7,,,,,,,10.0,12,0,,,,,,,,,,,,,,,,,,
19218,156.0,CK1 delta ,,,,,,,,,,,,,1.0,90,0,,,,,,,10.0,29,1,,,,,,,,,,,,,,,,,,
19219,156.0,P67870,,,,,,,,,,,,,1.0,46,3,,,,,,,10.0,7,0,,,,,,,,,,,,,,,,,,
19220,156.0,Q13627,,,,,,,,,,,,,1.0,71,11,,,,,,,10.0,3,0,,,,,,,,,,,,,,,,,,
19221,156.0,Q92630,,,,,,,,,,,,,1.0,45,2,,,,,,,10.0,1,0,,,,,,,,,,,,,,,,,,
19222,156.0,O43781,,,,,,,,,,,,,1.0,59,3,,,,,,,10.0,2,0,,,,,,,,,,,,,,,,,,
19223,156.0,NEK2a,,,,,,,,,,,,,1.0,86,3,,,,,,,10.0,13,1,,,,,,,,,,,,,,,,,,
19224,156.0,Q9HC98,,,,,,,,,,,,,1.0,99,8,,,,,,,10.0,21,1,,,,,,,,,,,,,,,,,,
19225,156.0,IKK beta ,,,,,,,,,,,,,1.0,100,6,,,,,,,10.0,16,5,,,,,,,,,,,,,,,,,,
19226,156.0,IKK epsilon ,,,,,,,,,,,,,1.0,69,4,,,,,,,10.0,21,1,,,,,,,,,,,,,,,,,,
19227,156.0,Q9UHD2,,,,,,,,,,,,,1.0,54,4,,,,,,,10.0,64,10,,,,,,,,,,,,,,,,,,
19228,156.0,P11309,,,,,,,,,,,,,1.0,37,6,,,,,,,10.0,7,0,,,,,,,,,,,,,,,,,,
19229,156.0,Q9P1W9,,,,,,,,,,,,,1.0,74,1,,,,,,,10.0,11,0,,,,,,,,,,,,,,,,,,
19230,156.0,Q86V86,,,,,,,,,,,,,1.0,34,1,,,,,,,10.0,0,0,,,,,,,,,,,,,,,,,,
19231,156.0,Q96SB4,,,,,,,,,,,,,1.0,55,10,,,,,,,10.0,3,0,,,,,,,,,,,,,,,,,,
19232,156.0,Q92974,,,,,,,,,,,,,1.0,110,8,,,,,,,10.0,109,1,,,,,,,,,,,,,,,,,,
19233,156.0,Q86Z02,,,,,,,,,,,,,1.0,93,5,,,,,,,10.0,11,1,,,,,,,,,,,,,,,,,,
19234,156.0,Q9H2X6,,,,,,,,,,,,,1.0,62,7,,,,,,,10.0,19,0,,,,,,,,,,,,,,,,,,
19235,156.0,Q9H422,,,,,,,,,,,,,1.0,88,10,,,,,,,10.0,55,0,,,,,,,,,,,,,,,,,,
19236,156.0,Q13177,,,,,,,,,,,,,1.0,96,7,,,,,,,10.0,98,2,,,,,,,,,,,,,,,,,,
19237,156.0,O96013,,,,,,,,,,,,,1.0,50,3,,,,,,,10.0,38,6,,,,,,,,,,,,,,,,,,
19238,156.0,Q9NQU5,,,,,,,,,,,,,1.0,67,0,,,,,,,10.0,55,6,,,,,,,,,,,,,,,,,,
19239,156.0,Q13177,,,,,,,,,,,,,1.0,58,2,,,,,,,10.0,60,12,,,,,,,,,,,,,,,,,,
19240,156.0,Q13188,,,,,,,,,,,,,1.0,58,2,,,,,,,10.0,9,0,,,,,,,,,,,,,,,,,,
19241,156.0,Q9P289,,,,,,,,,,,,,1.0,87,2,,,,,,,10.0,58,5,,,,,,,,,,,,,,,,,,
19242,156.0,Q8N4C8,,,,,,,,,,,,,1.0,93,1,,,,,,,10.0,23,1,,,,,,,,,,,,,,,,,,
19243,156.0,Q8N4C8,,,,,,,,,,,,,1.0,56,4,,,,,,,10.0,10,0,,,,,,,,,,,,,,,,,,
19244,156.0,Q13233,,,,,,,,,,,,,1.0,67,4,,,,,,,10.0,74,6,,,,,,,,,,,,,,,,,,
19245,156.0,P80192,,,,,,,,,,,,,1.0,100,5,,,,,,,10.0,24,0,,,,,,,,,,,,,,,,,,
19246,156.0,Q16584,,,,,,,,,,,,,1.0,62,1,,,,,,,10.0,16,0,,,,,,,,,,,,,,,,,,
19247,156.0,P27448,,,,,,,,,,,,,1.0,94,10,,,,,,,10.0,5,2,,,,,,,,,,,,,,,,,,
19248,156.0,Q9Y4R8,,,,,,,,,,,,,1.0,58,9,,,,,,,10.0,None,None,,,,,,,,,,,,,,,,,,
19249,156.0,Q9NWZ3,,,,,,,,,,,,,1.0,80,3,,,,,,,10.0,46,0,,,,,,,,,,,,,,,,,,
19250,156.0,O43353,,,,,,,,,,,,,1.0,83,10,,,,,,,10.0,7,0,,,,,,,,,,,,,,,,,,
19251,156.0,P33981,,,,,,,,,,,,,1.0,75,0,,,,,,,10.0,36,6,,,,,,,,,,,,,,,,,,
19252,156.0,Q14247,,,,,,,,,,,,,1.0,38,0,,,,,,,10.0,25,2,,,,,,,,,,,,,,,,,,
19253,156.0,Q13501,,,,,,,,,,,,,1.0,102,15,,,,,,,10.0,95,9,,,,,,,,,,,,,,,,,,
19254,156.0,P67870,,,,,,,,,,,,,1.0,125,12,,,,,,,10.0,74,0,,,,,,,,,,,,,,,,,,
19255,156.0,P07947,,,,,,,,,,,,,1.0,42,1,,,,,,,10.0,9,0,,,,,,,,,,,,,,,,,,
19256,156.0,Q06187,,,,,,,,,,,,,1.0,61,2,,,,,,,10.0,32,2,,,,,,,,,,,,,,,,,,
19257,156.0,O60674,,,,,,,,,,,,,1.0,91,5,,,,,,,10.0,13,7,,,,,,,,,,,,,,,,,,
19258,156.0,P43405,,,,,,,,,,,,,1.0,89,6,,,,,,,10.0,93,8,,,,,,,,,,,,,,,,,,
19259,156.0,P29317,,,,,,,,,,,,,1.0,94,14,,,,,,,10.0,73,6,,,,,,,,,,,,,,,,,,
19260,156.0,P54764,,,,,,,,,,,,,1.0,117,3,,,,,,,10.0,74,6,,,,,,,,,,,,,,,,,,
19261,156.0,Q7L7X3,,,,,,,,,,,,,1.0,94,11,,,,,,,10.0,None,None,,,,,,,,,,,,,,,,,,
19262,156.0,P54753,,,,,,,,,,,,,1.0,93,5,,,,,,,10.0,61,6,,,,,,,,,,,,,,,,,,
19263,156.0,O14649,,,,,,,,,,,,,1.0,118,0,,,,,,,10.0,None,None,,,,,,,,,,,,,,,,,,
19264,156.0,P54760,,,,,,,,,,,,,1.0,90,13,,,,,,,10.0,56,11,,,,,,,,,,,,,,,,,,
19265,156.0,P11362,,,,,,,,,,,,,1.0,27,1,,,,,,,10.0,14,0,,,,,,,,,,,,,,,,,,
19266,156.0,Q15303,,,,,,,,,,,,,1.0,109,4,,,,,,,10.0,44,2,,,,,,,,,,,,,,,,,,
19267,156.0,P08069,,,,,,,,,,,,,1.0,96,3,,,,,,,10.0,43,2,,,,,,,,,,,,,,,,,,
19268,156.0,P35568,,,,,,,,,,,,,1.0,86,0,,,,,,,10.0,62,3,,,,,,,,,,,,,,,,,,
19269,156.0,P14616,,,,,,,,,,,,,1.0,76,4,,,,,,,10.0,21,1,,,,,,,,,,,,,,,,,,
19270,156.0,P04629,,,,,,,,,,,,,1.0,92,9,,,,,,,10.0,29,2,,,,,,,,,,,,,,,,,,
19271,156.0,P17948,,,,,,,,,,,,,1.0,27,4,,,,,,,10.0,7,0,,,,,,,,,,,,,,,,,,
19272,156.0,P54762,,,,,,,,,,,,,1.0,85,8,,,,,,,10.0,None,None,,,,,,,,,,,,,,,,,,
19273,156.0,P29323,,,,,,,,,,,,,1.0,69,4,,,,,,,10.0,None,None,,,,,,,,,,,,,,,,,,
19274,175.0,p38 beta MAPK,,,,,,,0.1,103,10,,,,1.0,85,15,,,,,,,10.0,81,1,,,,,,,,,,,,,,,,,,
19275,175.0,P54762,,,,,,,0.1,91,3,,,,1.0,22,0,,,,,,,10.0,11,0,,,,,,,,,,,,,,,,,,
19276,175.0,p38 gamma MAPK,,,,,,,0.1,120,13,,,,1.0,69,14,,,,,,,10.0,38,4,,,,,,,,,,,,,,,,,,
19277,175.0,P29323,,,,,,,0.1,106,7,,,,1.0,49,12,,,,,,,10.0,14,2,,,,,,,,,,,,,,,,,,
19278,175.0,p38 delta MAPK,,,,,,,0.1,74,9,,,,1.0,21,1,,,,,,,10.0,32,1,,,,,,,,,,,,,,,,,,
19279,175.0,P54753,,,,,,,0.1,97,9,,,,1.0,83,8,,,,,,,10.0,50,7,,,,,,,,,,,,,,,,,,
19280,175.0,Q8TD08,,,,,,,0.1,61,6,,,,1.0,19,3,,,,,,,10.0,21,0,,,,,,,,,,,,,,,,,,
19281,175.0,P54760,,,,,,,0.1,85,2,,,,1.0,61,0,,,,,,,10.0,81,1,,,,,,,,,,,,,,,,,,
19282,175.0,Q8TDC3,,,,,,,0.1,63,12,,,,1.0,29,7,,,,,,,10.0,26,8,,,,,,,,,,,,,,,,,,
19283,175.0,P11362,,,,,,,0.1,49,11,,,,1.0,8,0,,,,,,,10.0,3,0,,,,,,,,,,,,,,,,,,
19284,175.0,Q8IWQ3,,,,,,,0.1,98,14,,,,1.0,54,7,,,,,,,10.0,55,0,,,,,,,,,,,,,,,,,,
19285,175.0,Q15303,,,,,,,0.1,77,11,,,,1.0,24,0,,,,,,,10.0,7,0,,,,,,,,,,,,,,,,,,
19286,175.0,O15530,,,,,,,0.1,67,6,,,,1.0,24,2,,,,,,,10.0,23,1,,,,,,,,,,,,,,,,,,
19287,175.0,P08069,,,,,,,0.1,126,12,,,,1.0,30,2,,,,,,,10.0,63,9,,,,,,,,,,,,,,,,,,
19288,175.0,PKB alpha ,,,,,,,0.1,90,10,,,,1.0,78,5,,,,,,,10.0,122,29,,,,,,,,,,,,,,,,,,
19289,175.0,P35568,,,,,,,0.1,106,7,,,,1.0,62,2,,,,,,,10.0,44,2,,,,,,,,,,,,,,,,,,
19290,175.0,PKB beta ,,,,,,,0.1,109,15,,,,1.0,110,2,,,,,,,10.0,104,1,,,,,,,,,,,,,,,,,,
19291,175.0,P14616,,,,,,,0.1,74,1,,,,1.0,55,16,,,,,,,10.0,72,14,,,,,,,,,,,,,,,,,,
19292,175.0,O00141,,,,,,,0.1,100,10,,,,1.0,94,15,,,,,,,10.0,94,9,,,,,,,,,,,,,,,,,,
19293,175.0,P04629,,,,,,,0.1,26,2,,,,1.0,5,1,,,,,,,10.0,3,2,,,,,,,,,,,,,,,,,,
19294,175.0,P23443,,,,,,,0.1,66,1,,,,1.0,36,2,,,,,,,10.0,30,4,,,,,,,,,,,,,,,,,,
19295,175.0,Q16832,,,,,,,0.1,24,9,,,,1.0,5,2,,,,,,,10.0,8,1,,,,,,,,,,,,,,,,,,
19296,175.0,P23677,,,,,,,0.1,106,4,,,,1.0,57,4,,,,,,,10.0,62,7,,,,,,,,,,,,,,,,,,
19297,175.0,P17948,,,,,,,0.1,11,2,,,,1.0,5,2,,,,,,,10.0,4,1,,,,,,,,,,,,,,,,,,
19298,175.0,ROCK 2,,,,,,,0.1,90,1,,,,1.0,50,4,,,,,,,10.0,26,2,,,,,,,,,,,,,,,,,,
19299,175.0,P16234,,,,,,,0.1,39,2,,,,1.0,9,2,,,,,,,10.0,16,2,,,,,,,,,,,,,,,,,,
19300,175.0,Q16513,,,,,,,0.1,93,9,,,,1.0,48,4,,,,,,,10.0,20,3,,,,,,,,,,,,,,,,,,
19301,175.0,Q9BXM7,,,,,,,0.1,85,24,,,,1.0,94,19,,,,,,,10.0,84,13,,,,,,,,,,,,,,,,,,
19302,175.0,PKC alpha ,,,,,,,0.1,100,1,,,,1.0,82,9,,,,,,,10.0,45,8,,,,,,,,,,,,,,,,,,
19303,175.0,PKC gamma ,,,,,,,0.1,96,9,,,,1.0,78,4,,,,,,,10.0,47,8,,,,,,,,,,,,,,,,,,
19304,175.0,PKC zeta ,,,,,,,0.1,105,6,,,,1.0,103,1,,,,,,,10.0,83,4,,,,,,,,,,,,,,,,,,
19305,175.0,Q15139,,,,,,,0.1,89,2,,,,1.0,69,1,,,,,,,10.0,56,19,,,,,,,,,,,,,,,,,,
19306,175.0,Q9BYT3,,,,,,,0.1,89,8,,,,1.0,44,7,,,,,,,10.0,42,6,,,,,,,,,,,,,,,,,,
19307,175.0,P05556,,,,,,,0.1,95,8,,,,1.0,78,3,,,,,,,10.0,92,2,,,,,,,,,,,,,,,,,,
19308,175.0,Q9BUB5,,,,,,,0.1,84,1,,,,1.0,55,3,,,,,,,10.0,60,7,,,,,,,,,,,,,,,,,,
19309,175.0,Q9HBH9,,,,,,,0.1,75,2,,,,1.0,21,1,,,,,,,10.0,18,1,,,,,,,,,,,,,,,,,,
19310,175.0,MAPKAP-K2 ,,,,,,,0.1,98,2,,,,1.0,103,5,,,,,,,10.0,97,14,,,,,,,,,,,,,,,,,,
19311,175.0,Q16644,,,,,,,0.1,98,7,,,,1.0,110,14,,,,,,,10.0,116,18,,,,,,,,,,,,,,,,,,
19312,175.0,Q8IW41,,,,,,,0.1,99,1,,,,1.0,102,5,,,,,,,10.0,92,3,,,,,,,,,,,,,,,,,,
19313,175.0,CAMKK beta ,,,,,,,0.1,109,11,,,,1.0,66,7,,,,,,,10.0,48,10,,,,,,,,,,,,,,,,,,
19314,175.0,Q8IU85,,,,,,,0.1,92,9,,,,1.0,55,9,,,,,,,10.0,33,4,,,,,,,,,,,,,,,,,,
19315,175.0,SmMLCK,,,,,,,0.1,91,10,,,,1.0,91,4,,,,,,,10.0,69,0,,,,,,,,,,,,,,,,,,
19316,175.0,O60285,,,,,,,0.1,99,4,,,,1.0,62,1,,,,,,,10.0,46,6,,,,,,,,,,,,,,,,,,
19317,175.0,P53355,,,,,,,0.1,50,6,,,,1.0,26,6,,,,,,,10.0,32,9,,,,,,,,,,,,,,,,,,
19318,175.0,O14757,,,,,,,0.1,94,5,,,,1.0,59,2,,,,,,,10.0,55,3,,,,,,,,,,,,,,,,,,
19319,175.0,O96017,,,,,,,0.1,86,7,,,,1.0,30,2,,,,,,,10.0,31,3,,,,,,,,,,,,,,,,,,
19320,175.0,GSK3 beta ,,,,,,,0.1,73,5,,,,1.0,24,2,,,,,,,10.0,23,1,,,,,,,,,,,,,,,,,,
19321,175.0,CDK2-Cyclin A,,,,,,,0.1,77,2,,,,1.0,32,1,,,,,,,10.0,66,9,,,,,,,,,,,,,,,,,,
19322,175.0,CDK9-Cyclin T1,,,,,,,0.1,105,1,,,,1.0,94,7,,,,,,,10.0,98,5,,,,,,,,,,,,,,,,,,
19323,175.0,P53350,,,,,,,0.1,81,1,,,,1.0,38,3,,,,,,,10.0,11,0,,,,,,,,,,,,,,,,,,
19324,175.0,Aurora A,,,,,,,0.1,49,5,,,,1.0,10,6,,,,,,,10.0,20,8,,,,,,,,,,,,,,,,,,
19325,175.0,Aurora B,,,,,,,0.1,43,4,,,,1.0,11,0,,,,,,,10.0,12,1,,,,,,,,,,,,,,,,,,
19326,175.0,Q9UKI8,,,,,,,0.1,90,7,,,,1.0,54,0,,,,,,,10.0,70,5,,,,,,,,,,,,,,,,,,
19327,175.0,Q15831,,,,,,,0.1,87,5,,,,1.0,33,1,,,,,,,10.0,66,4,,,,,,,,,,,,,,,,,,
19328,175.0,AMPK (hum),,,,,,,0.1,95,2,,,,1.0,42,3,,,,,,,10.0,53,2,,,,,,,,,,,,,,,,,,
19329,175.0,Q9P0L2,,,,,,,0.1,103,10,,,,1.0,84,5,,,,,,,10.0,98,3,,,,,,,,,,,,,,,,,,
19330,175.0,Q7KZI7,,,,,,,0.1,89,14,,,,1.0,53,5,,,,,,,10.0,75,1,,,,,,,,,,,,,,,,,,
19331,175.0,P27448,,,,,,,0.1,78,8,,,,1.0,24,2,,,,,,,10.0,10,5,,,,,,,,,,,,,,,,,,
19332,175.0,Q96L34,,,,,,,0.1,76,0,,,,1.0,52,5,,,,,,,10.0,25,2,,,,,,,,,,,,,,,,,,
19333,175.0,Q8TDC3,,,,,,,0.1,96,2,,,,1.0,93,0,,,,,,,10.0,103,12,,,,,,,,,,,,,,,,,,
19334,175.0,Q8IWQ3,,,,,,,0.1,102,4,,,,1.0,94,3,,,,,,,10.0,103,2,,,,,,,,,,,,,,,,,,
19335,175.0,Q14680,,,,,,,0.1,91,3,,,,1.0,52,1,,,,,,,10.0,18,2,,,,,,,,,,,,,,,,,,
19336,175.0,O60285,,,,,,,0.1,75,8,,,,1.0,22,1,,,,,,,10.0,5,1,,,,,,,,,,,,,,,,,,
19337,175.0,Q9H0K1,,,,,,,0.1,45,8,,,,1.0,9,1,,,,,,,10.0,8,1,,,,,,,,,,,,,,,,,,
19338,175.0,Q9Y2K2,,,,,,,0.1,97,3,,,,1.0,63,10,,,,,,,10.0,63,3,,,,,,,,,,,,,,,,,,
19339,175.0,Q9BXA7,,,,,,,0.1,44,1,,,,1.0,10,0,,,,,,,10.0,5,1,,,,,,,,,,,,,,,,,,
19340,175.0,CK1 gamma 2,,,,,,,0.1,98,6,,,,1.0,100,3,,,,,,,10.0,98,5,,,,,,,,,,,,,,,,,,
19341,175.0,CK1 delta ,,,,,,,0.1,101,3,,,,1.0,99,13,,,,,,,10.0,105,15,,,,,,,,,,,,,,,,,,
19342,175.0,P67870,,,,,,,0.1,77,3,,,,1.0,19,1,,,,,,,10.0,16,1,,,,,,,,,,,,,,,,,,
19343,175.0,Q5TCY1,,,,,,,0.1,112,6,,,,1.0,106,15,,,,,,,10.0,100,1,,,,,,,,,,,,,,,,,,
19344,175.0,Q6IQ55,,,,,,,0.1,118,6,,,,1.0,120,3,,,,,,,10.0,107,4,,,,,,,,,,,,,,,,,,
19345,175.0,Q13627,,,,,,,0.1,87,7,,,,1.0,47,11,,,,,,,10.0,50,14,,,,,,,,,,,,,,,,,,
19346,175.0,Q92630,,,,,,,0.1,102,13,,,,1.0,58,2,,,,,,,10.0,53,2,,,,,,,,,,,,,,,,,,
19347,175.0,O43781,,,,,,,0.1,92,2,,,,1.0,82,4,,,,,,,10.0,58,9,,,,,,,,,,,,,,,,,,
19348,175.0,NEK2a,,,,,,,0.1,87,6,,,,1.0,38,3,,,,,,,10.0,8,0,,,,,,,,,,,,,,,,,,
19349,175.0,Q9HC98,,,,,,,0.1,98,3,,,,1.0,58,2,,,,,,,10.0,49,9,,,,,,,,,,,,,,,,,,
19350,175.0,IKK beta ,,,,,,,0.1,62,8,,,,1.0,28,7,,,,,,,10.0,39,2,,,,,,,,,,,,,,,,,,
